index,ds,1041,1692,1815,1853,1878
2343,2016-06-08 00:00:00,5018,14645,78118,6774,7695
2344,2016-06-09 00:00:00,4817,16231,69039,6827,6847
2345,2016-06-10 00:00:00,5120,17158,79123,7221,5905
2346,2016-06-11 00:00:00,3570,8489,37149,6732,2852
2347,2016-06-12 00:00:00,0,0,727,0,0
2348,2016-06-13 00:00:00,3670,15713,65842,6711,5421
2349,2016-06-14 00:00:00,4398,17186,73257,6626,5420
2350,2016-06-15 00:00:00,7804,16048,72019,5799,6840
2351,2016-06-16 00:00:00,5752,18391,69612,5983,6317
2352,2016-06-17 00:00:00,6857,16626,73785,7076,7255
2353,2016-06-18 00:00:00,3896,7610,43185,6418,2992
2354,2016-06-19 00:00:00,0,0,155,0,0
2355,2016-06-20 00:00:00,3248,13998,74075,7055,4099
2356,2016-06-21 00:00:00,5246,16303,73586,5824,3836
2357,2016-06-22 00:00:00,4968,13822,70481,6646,5172
2358,2016-06-23 00:00:00,6780,15601,69799,5948,7141
2359,2016-06-24 00:00:00,6447,14930,67691,7199,5166
2360,2016-06-25 00:00:00,6160,9766,38360,4806,3112
2361,2016-06-26 00:00:00,0,0,87,0,0
2362,2016-06-27 00:00:00,3888,14121,67951,6221,3825
2363,2016-06-28 00:00:00,4951,16198,73079,6520,5699
2364,2016-06-29 00:00:00,5699,17756,73064,6396,4984
2365,2016-06-30 00:00:00,4076,14432,71751,5818,4961
2366,2016-07-01 00:00:00,4846,19684,74807,7761,8172
2367,2016-07-02 00:00:00,4282,9015,38907,6941,5393
2368,2016-07-03 00:00:00,0,0,129,0,0
2369,2016-07-04 00:00:00,3730,11791,69321,6431,5409
2370,2016-07-05 00:00:00,5391,16583,68654,7235,4848
2371,2016-07-06 00:00:00,5823,17620,72523,6389,6804
2372,2016-07-07 00:00:00,6655,18745,72211,6294,6222
2373,2016-07-08 00:00:00,5143,16731,80296,7004,5681
2374,2016-07-09 00:00:00,4434,8262,35223,5615,2328
2375,2016-07-10 00:00:00,0,0,63,0,0
2376,2016-07-11 00:00:00,3352,15429,70877,5458,3885
2377,2016-07-12 00:00:00,4122,14670,73000,5566,5363
2378,2016-07-13 00:00:00,4250,14927,73217,5836,5584
2379,2016-07-14 00:00:00,4707,17211,76226,7126,6090
2380,2016-07-15 00:00:00,6704,17877,81239,6763,6434
2381,2016-07-16 00:00:00,6088,10397,43086,5000,3031
2382,2016-07-17 00:00:00,0,0,173,0,0
2383,2016-07-18 00:00:00,4445,14525,73699,6029,6372
2384,2016-07-19 00:00:00,5176,17855,74358,6599,5460
2385,2016-07-20 00:00:00,6664,16692,70653,6537,4185
2386,2016-07-21 00:00:00,5264,18105,74059,6387,5954
2387,2016-07-22 00:00:00,7349,15061,76539,5974,5394
2388,2016-07-23 00:00:00,6764,8900,38260,3879,1794
2389,2016-07-24 00:00:00,0,0,349,0,0
2390,2016-07-25 00:00:00,7514,12261,71235,6838,3675
2391,2016-07-26 00:00:00,5238,18526,70705,6130,5825
2392,2016-07-27 00:00:00,6840,14586,73229,5258,6419
2393,2016-07-28 00:00:00,4621,15108,69378,6406,4742
2394,2016-07-29 00:00:00,5971,14470,68623,6749,4392
2395,2016-07-30 00:00:00,4194,7194,40771,5591,3382
2396,2016-07-31 00:00:00,25,62,2515,0,0
2397,2016-08-01 00:00:00,5361,13136,70626,6483,3736
2398,2016-08-02 00:00:00,2256,14604,61585,6474,4092
2399,2016-08-03 00:00:00,4244,14556,64283,5175,5338
2400,2016-08-04 00:00:00,3271,14771,66092,4924,5790
2401,2016-08-05 00:00:00,5997,15866,68273,2789,6323
2402,2016-08-06 00:00:00,2202,9105,40590,2540,3560
2403,2016-08-07 00:00:00,0,0,170,0,0
2404,2016-08-08 00:00:00,2645,15960,72079,4808,5566
2405,2016-08-09 00:00:00,3536,18527,71799,4953,6000
2406,2016-08-10 00:00:00,3508,16764,73256,5388,5704
2407,2016-08-11 00:00:00,4675,14736,77220,6226,8852
2408,2016-08-12 00:00:00,3924,16835,84117,6213,7046
2409,2016-08-13 00:00:00,4266,9402,45590,5877,5804
2410,2016-08-14 00:00:00,0,0,94,0,0
2411,2016-08-15 00:00:00,60,4886,32551,4314,658
2412,2016-08-16 00:00:00,2710,19469,64221,6000,5565
2413,2016-08-17 00:00:00,4406,17295,82612,6299,6813
2414,2016-08-18 00:00:00,3894,16199,83292,5603,4970
2415,2016-08-19 00:00:00,4216,17963,83692,6807,5705
2416,2016-08-20 00:00:00,3676,9548,39161,5704,2765
2417,2016-08-21 00:00:00,0,0,112,0,0
2418,2016-08-22 00:00:00,3262,16872,72911,6876,5292
2419,2016-08-23 00:00:00,3814,17636,83178,7536,6904
2420,2016-08-24 00:00:00,2832,19817,83578,6559,5595
2421,2016-08-25 00:00:00,4648,14655,78827,6807,4552
2422,2016-08-26 00:00:00,3031,16092,77560,6781,6285
2423,2016-08-27 00:00:00,3424,10194,40973,5441,3362
2424,2016-08-28 00:00:00,0,0,57,0,0
2425,2016-08-29 00:00:00,5448,16920,74751,6525,5485
2426,2016-08-30 00:00:00,5480,14660,78235,6180,6530
2427,2016-08-31 00:00:00,5740,17080,79414,6070,5825
2428,2016-09-01 00:00:00,5200,20365,83567,5411,9376
2429,2016-09-02 00:00:00,6068,22447,85299,6561,5286
2430,2016-09-03 00:00:00,4472,10965,49724,6434,4015
2431,2016-09-04 00:00:00,0,0,156,0,0
2432,2016-09-05 00:00:00,5009,17784,80469,7501,7215
2433,2016-09-06 00:00:00,5813,13558,86008,6332,9829
2434,2016-09-07 00:00:00,5519,19705,89398,5893,9377
2435,2016-09-08 00:00:00,6172,20511,85485,6938,8556
2436,2016-09-09 00:00:00,7795,18217,89239,7219,9488
2437,2016-09-10 00:00:00,6446,14018,50503,7162,5168
2438,2016-09-11 00:00:00,0,0,90,0,0
2439,2016-09-12 00:00:00,5053,16395,88008,5907,6111
2440,2016-09-13 00:00:00,5610,16544,58524,6911,6443
2441,2016-09-14 00:00:00,0,256,2855,0,224
2442,2016-09-16 00:00:00,0,0,366,0,0
2443,2016-09-17 00:00:00,3762,3516,22124,723,2448
2444,2016-09-18 00:00:00,0,0,143,0,0
2445,2016-09-19 00:00:00,5864,15498,73816,6864,4438
2446,2016-09-20 00:00:00,5039,15498,78423,7085,5726
2447,2016-09-21 00:00:00,4360,16582,73421,6663,5415
2448,2016-09-22 00:00:00,6017,16896,75320,7104,4946
2449,2016-09-23 00:00:00,7324,18685,81357,8034,5290
2450,2016-09-24 00:00:00,6316,8099,41171,5069,1367
2451,2016-09-25 00:00:00,0,0,85,0,0
2452,2016-09-26 00:00:00,3600,15857,67451,6338,6605
2453,2016-09-27 00:00:00,4180,17359,68823,6723,4627
2454,2016-09-28 00:00:00,4026,15013,79612,5995,4206
2455,2016-09-29 00:00:00,5660,18020,72231,6570,5437
2456,2016-09-30 00:00:00,5414,16509,74591,6132,5476
2457,2016-10-01 00:00:00,4642,10566,49096,5655,5458
2458,2016-10-02 00:00:00,0,0,179,0,0
2459,2016-10-03 00:00:00,1750,4172,29024,4733,1750
2460,2016-10-04 00:00:00,5410,15968,75429,7896,5491
2461,2016-10-05 00:00:00,4200,16314,81376,5567,9883
2462,2016-10-06 00:00:00,3540,20950,79777,7050,10859
2463,2016-10-07 00:00:00,7661,17550,82253,7798,11003
2464,2016-10-08 00:00:00,5542,11970,40643,5786,6591
2465,2016-10-09 00:00:00,288,0,71,0,224
2466,2016-10-10 00:00:00,5163,15565,68722,6923,3355
2467,2016-10-11 00:00:00,3506,19625,74105,6531,3609
2468,2016-10-12 00:00:00,3218,15564,79189,7002,3781
2469,2016-10-13 00:00:00,4140,17059,72453,6636,3674
2470,2016-10-14 00:00:00,4510,17899,75405,6822,6471
2471,2016-10-15 00:00:00,5430,10279,34208,4461,2166
2472,2016-10-16 00:00:00,0,0,112,0,0
2473,2016-10-17 00:00:00,4137,16987,64687,5676,3073
2474,2016-10-18 00:00:00,6110,15146,84754,6120,3993
2475,2016-10-19 00:00:00,6180,19165,75960,6281,4963
2476,2016-10-20 00:00:00,5744,16194,72082,6837,4843
2477,2016-10-21 00:00:00,8055,15861,79093,4827,5135
2478,2016-10-22 00:00:00,4902,8671,37560,4294,1614
2479,2016-10-23 00:00:00,0,0,93,0,0
2480,2016-10-24 00:00:00,5034,17240,70253,7017,3594
2481,2016-10-25 00:00:00,5280,16730,68797,5974,4064
2482,2016-10-26 00:00:00,5549,16975,72433,5245,3821
2483,2016-10-27 00:00:00,7106,15747,73755,6092,5008
2484,2016-10-28 00:00:00,7256,16484,75196,5269,5264
2485,2016-10-29 00:00:00,6492,8422,33001,2939,1785
2486,2016-10-30 00:00:00,0,288,171,0,0
2487,2016-10-31 00:00:00,5313,16669,64404,5777,5450
2488,2016-11-01 00:00:00,4007,15901,77201,6334,5301
2489,2016-11-02 00:00:00,4678,16181,71403,4897,7506
2490,2016-11-03 00:00:00,4276,16088,72386,7286,6320
2491,2016-11-04 00:00:00,5583,15894,77056,4856,5678
2492,2016-11-05 00:00:00,2524,8811,34191,3361,2556
2493,2016-11-06 00:00:00,0,0,146,0,0
2494,2016-11-07 00:00:00,5361,16838,68374,4213,4539
2495,2016-11-08 00:00:00,6364,18582,72891,6511,6152
2496,2016-11-09 00:00:00,7860,15858,75661,6623,6043
2497,2016-11-10 00:00:00,5252,16930,72315,6215,5274
2498,2016-11-11 00:00:00,7394,15090,69460,5618,7098
2499,2016-11-12 00:00:00,3950,7406,39199,5072,4574
2500,2016-11-13 00:00:00,0,0,67,0,0
2501,2016-11-14 00:00:00,5278,14762,71812,5394,6898
2502,2016-11-15 00:00:00,6370,18302,70409,6012,5181
2503,2016-11-16 00:00:00,6542,15932,72193,4908,7482
2504,2016-11-17 00:00:00,4254,19030,72142,6331,5254
2505,2016-11-18 00:00:00,5790,16787,77156,5289,8682
2506,2016-11-19 00:00:00,5362,6356,39784,3423,3560
2507,2016-11-20 00:00:00,0,0,76,0,0
2508,2016-11-21 00:00:00,5443,13852,65663,6314,5343
2509,2016-11-22 00:00:00,4798,19852,67857,5685,7185
2510,2016-11-23 00:00:00,4198,18249,72200,5110,6638
2511,2016-11-24 00:00:00,5115,15932,68681,4464,7443
2512,2016-11-25 00:00:00,4046,18379,67981,5244,6341
2513,2016-11-26 00:00:00,4416,7986,32911,2602,2664
2514,2016-11-27 00:00:00,0,0,33,0,0
2515,2016-11-28 00:00:00,3732,15691,65290,5549,3963
2516,2016-11-29 00:00:00,5348,13618,69748,5985,4549
2517,2016-11-30 00:00:00,2668,13802,71434,5591,6286
2518,2016-12-01 00:00:00,4044,17427,73090,4950,8267
2519,2016-12-02 00:00:00,5312,17063,68347,5050,8832
2520,2016-12-03 00:00:00,3734,7934,33293,2612,3210
2521,2016-12-04 00:00:00,0,0,46,0,0
2522,2016-12-05 00:00:00,5176,13785,67658,6219,6446
2523,2016-12-06 00:00:00,6210,14748,72834,5024,7589
2524,2016-12-07 00:00:00,4484,16806,64884,6684,7331
2525,2016-12-08 00:00:00,4462,19237,69576,6049,7698
2526,2016-12-09 00:00:00,7208,13646,65441,5259,7203
2527,2016-12-10 00:00:00,2938,6604,27741,1916,3270
2528,2016-12-11 00:00:00,0,0,54,0,0
2529,2016-12-12 00:00:00,4190,15905,62711,6235,6214
2530,2016-12-13 00:00:00,4715,14501,69833,6017,7088
2531,2016-12-14 00:00:00,3449,18209,68609,6397,5437
2532,2016-12-15 00:00:00,4730,13214,65677,4326,6320
2533,2016-12-16 00:00:00,4742,16623,70793,4701,8266
2534,2016-12-17 00:00:00,5830,9810,33686,2362,2723
2535,2016-12-18 00:00:00,0,0,99,0,0
2536,2016-12-19 00:00:00,4231,13915,63479,5293,5251
2537,2016-12-20 00:00:00,5121,14809,74600,5247,8585
2538,2016-12-21 00:00:00,5394,16854,71862,5891,6395
2539,2016-12-22 00:00:00,2989,15669,69555,5280,7494
2540,2016-12-23 00:00:00,5795,14100,68251,4473,6848
2541,2016-12-24 00:00:00,3846,8379,34738,833,2495
2542,2016-12-25 00:00:00,0,0,52,0,0
2543,2016-12-26 00:00:00,3512,15586,60863,4471,5581
2544,2016-12-27 00:00:00,4672,13816,70267,5689,4830
2545,2016-12-28 00:00:00,4534,16413,71606,5077,7643
2546,2016-12-29 00:00:00,4780,16634,66971,4905,7002
2547,2016-12-30 00:00:00,6326,13630,59541,3697,5772
2548,2016-12-31 00:00:00,3374,6238,24653,607,1630
2549,2017-01-01 00:00:00,0,0,57,0,0
2550,2017-01-02 00:00:00,4924,13594,67392,4953,6468
2551,2017-01-03 00:00:00,5566,15162,71402,5403,6721
2552,2017-01-04 00:00:00,4902,20695,77950,5122,6492
2553,2017-01-05 00:00:00,6683,16255,69997,5335,8581
2554,2017-01-06 00:00:00,6120,16352,83161,5532,7977
2555,2017-01-07 00:00:00,9712,5990,40700,2617,3605
2556,2017-01-08 00:00:00,0,0,73,0,0
2557,2017-01-09 00:00:00,6218,15038,67280,6295,4676
2558,2017-01-10 00:00:00,4434,16248,80330,5353,8221
2559,2017-01-11 00:00:00,7265,20284,79066,5556,4919
2560,2017-01-12 00:00:00,7001,16479,76083,4954,7129
2561,2017-01-13 00:00:00,11304,18724,78052,6381,6890
2562,2017-01-14 00:00:00,10468,10440,46193,2794,2322
2563,2017-01-15 00:00:00,0,0,89,0,0
2564,2017-01-16 00:00:00,6596,14147,77728,5996,5590
2565,2017-01-17 00:00:00,7175,15808,76645,5259,8366
2566,2017-01-18 00:00:00,7900,18493,79577,4838,7364
2567,2017-01-19 00:00:00,8324,17063,78733,4696,7518
2568,2017-01-20 00:00:00,9046,16908,72976,5015,7784
2569,2017-01-21 00:00:00,9708,8354,49300,3573,3936
2570,2017-01-22 00:00:00,0,0,74,0,0
2571,2017-01-23 00:00:00,8310,17654,73340,5067,6614
2572,2017-01-24 00:00:00,8008,17350,80366,5324,9390
2573,2017-01-25 00:00:00,12784,18469,89665,4820,8791
2574,2017-01-26 00:00:00,10165,15488,66078,4128,7440
2575,2017-01-27 00:00:00,288,312,4379,0,528
2576,2017-01-28 00:00:00,0,0,12,0,0
2577,2017-01-29 00:00:00,0,0,58,0,0
2578,2017-01-30 00:00:00,252,1568,10034,94,384
2579,2017-01-31 00:00:00,6554,16944,63506,3754,4488
2580,2017-02-01 00:00:00,6842,15864,73829,5175,8437
2581,2017-02-02 00:00:00,8264,17959,70378,6708,7411
2582,2017-02-03 00:00:00,11170,16991,75935,5864,4784
2583,2017-02-04 00:00:00,9067,7400,32643,5560,3539
2584,2017-02-05 00:00:00,0,0,60,0,0
2585,2017-02-06 00:00:00,8845,16220,68420,6374,5145
2586,2017-02-07 00:00:00,7222,16095,71305,5517,7262
2587,2017-02-08 00:00:00,5583,16337,68170,5257,6777
2588,2017-02-09 00:00:00,3797,14850,72021,5254,6152
2589,2017-02-10 00:00:00,8812,15213,70298,5163,5713
2590,2017-02-11 00:00:00,8872,9227,28444,4024,2722
2591,2017-02-12 00:00:00,0,0,53,0,0
2592,2017-02-13 00:00:00,6824,14024,63374,5895,5585
2593,2017-02-14 00:00:00,7926,15874,68117,5886,5786
2594,2017-02-15 00:00:00,7306,17570,68588,5451,6738
2595,2017-02-16 00:00:00,6861,14748,67029,5507,6472
2596,2017-02-17 00:00:00,7731,17397,66016,6874,6896
2597,2017-02-18 00:00:00,6970,7964,36182,5099,3234
2598,2017-02-19 00:00:00,0,0,80,0,0
2599,2017-02-20 00:00:00,6482,15410,65986,6381,4022
2600,2017-02-21 00:00:00,5250,14658,71832,5392,4658
2601,2017-02-22 00:00:00,6997,15206,65546,5693,5111
2602,2017-02-23 00:00:00,7140,13177,67739,5731,8458
2603,2017-02-24 00:00:00,10432,16269,71945,5753,6148
2604,2017-02-25 00:00:00,9466,9190,36675,4057,2354
2605,2017-02-26 00:00:00,0,0,69,0,0
2606,2017-02-27 00:00:00,8195,13142,69921,5744,4956
2607,2017-02-28 00:00:00,11476,16376,79606,6261,6552
2608,2017-03-01 00:00:00,4922,8008,39858,3301,3026
2609,2017-03-02 00:00:00,8186,17444,67766,6799,7403
2610,2017-03-03 00:00:00,8492,16966,88982,4918,7250
2611,2017-03-04 00:00:00,9290,10759,38902,4210,3622
2612,2017-03-05 00:00:00,0,0,124,0,0
2613,2017-03-06 00:00:00,8772,15527,74930,5200,7509
2614,2017-03-07 00:00:00,6136,16747,79809,6353,5159
2615,2017-03-08 00:00:00,8708,16109,81027,5443,7201
2616,2017-03-09 00:00:00,6912,16317,73376,5431,6818
2617,2017-03-10 00:00:00,10576,16841,81258,6377,7923
2618,2017-03-11 00:00:00,9106,7910,38854,3804,2970
2619,2017-03-12 00:00:00,0,0,73,0,0
2620,2017-03-13 00:00:00,7832,16422,64811,5927,5766
2621,2017-03-14 00:00:00,7214,17541,76429,6084,5246
2622,2017-03-15 00:00:00,7304,15916,76465,5315,4542
2623,2017-03-16 00:00:00,6725,17252,73390,5988,4853
2624,2017-03-17 00:00:00,11142,19140,79569,6251,6010
2625,2017-03-18 00:00:00,10894,8583,33548,3925,3098
2626,2017-03-19 00:00:00,0,0,76,0,0
2627,2017-03-20 00:00:00,7519,14207,72686,5998,3543
2628,2017-03-21 00:00:00,7884,17382,73727,5659,6978
2629,2017-03-22 00:00:00,8030,15492,73923,5626,5391
2630,2017-03-23 00:00:00,5244,15353,71442,5694,4102
2631,2017-03-24 00:00:00,10433,19231,77641,5722,6606
2632,2017-03-25 00:00:00,11068,8104,33297,2704,3642
2633,2017-03-26 00:00:00,0,0,75,0,0
2634,2017-03-27 00:00:00,6266,18071,66899,5701,5318
2635,2017-03-28 00:00:00,9268,18040,75076,5873,6683
2636,2017-03-29 00:00:00,8514,18195,78289,4931,5120
2637,2017-03-30 00:00:00,8448,20129,62790,5611,6228
2638,2017-03-31 00:00:00,9587,15837,67588,6454,6890
2639,2017-04-01 00:00:00,10046,9822,37440,3216,4144
2640,2017-04-02 00:00:00,0,0,111,0,0
2641,2017-04-03 00:00:00,7350,15131,69781,5922,6101
2642,2017-04-04 00:00:00,7634,18407,73708,6813,8254
2643,2017-04-05 00:00:00,9083,20182,72451,6346,5967
2644,2017-04-06 00:00:00,8342,16781,68099,5906,6855
2645,2017-04-07 00:00:00,9037,20133,76451,6343,8538
2646,2017-04-08 00:00:00,5818,6669,37504,4134,2226
2647,2017-04-09 00:00:00,0,0,57,0,0
2648,2017-04-10 00:00:00,7308,16421,62528,6572,7617
2649,2017-04-11 00:00:00,5570,21632,70190,6516,7500
2650,2017-04-12 00:00:00,8115,19769,74660,5898,8461
2651,2017-04-13 00:00:00,8012,20391,74068,5993,6926
2652,2017-04-14 00:00:00,9667,18686,74095,6531,6041
2653,2017-04-15 00:00:00,11692,10246,36532,3281,1356
2654,2017-04-16 00:00:00,0,0,90,0,0
2655,2017-04-17 00:00:00,6981,15983,70755,6019,6362
2656,2017-04-18 00:00:00,5000,17823,69591,6319,7020
2657,2017-04-19 00:00:00,6468,18259,80001,6069,7753
2658,2017-04-20 00:00:00,9141,17919,73486,5627,5994
2659,2017-04-21 00:00:00,8900,19827,80913,6907,6335
2660,2017-04-22 00:00:00,8300,10699,36580,4096,1969
2661,2017-04-23 00:00:00,0,0,58,0,0
2662,2017-04-24 00:00:00,6040,17590,69995,6006,5021
2663,2017-04-25 00:00:00,7752,18553,76096,4995,7846
2664,2017-04-26 00:00:00,7909,18932,82600,5737,8562
2665,2017-04-27 00:00:00,7736,18118,74614,4934,5646
2666,2017-04-28 00:00:00,10710,17438,80651,6333,6954
2667,2017-04-29 00:00:00,8640,10376,45077,3419,3660
2668,2017-04-30 00:00:00,0,0,138,0,0
2669,2017-05-01 00:00:00,5358,11437,52835,5527,3298
2670,2017-05-02 00:00:00,10087,17889,79156,6337,9317
2671,2017-05-03 00:00:00,4952,9516,46215,4343,3444
2672,2017-05-04 00:00:00,11156,16752,80365,4879,9426
2673,2017-05-05 00:00:00,2080,5048,28116,2349,2368
2674,2017-05-06 00:00:00,6960,6093,32667,1394,1418
2675,2017-05-07 00:00:00,0,0,68,0,0
2676,2017-05-08 00:00:00,5314,16485,72089,6177,6945
2677,2017-05-09 00:00:00,6226,11139,55731,4102,2407
2678,2017-05-10 00:00:00,6014,18114,74455,6607,5756
2679,2017-05-11 00:00:00,9174,20691,80540,5669,7342
2680,2017-05-12 00:00:00,8506,21913,74451,7495,6868
2681,2017-05-13 00:00:00,11026,11189,41934,4757,4103
2682,2017-05-14 00:00:00,0,0,66,0,0
2683,2017-05-15 00:00:00,6974,14865,72356,6880,5476
2684,2017-05-16 00:00:00,9020,20469,76680,6889,5511
2685,2017-05-17 00:00:00,7358,18802,77186,6571,5878
2686,2017-05-18 00:00:00,7822,17730,73579,6750,4511
2687,2017-05-19 00:00:00,9207,16103,81739,6891,4974
2688,2017-05-20 00:00:00,14096,8749,39041,4983,2638
2689,2017-05-21 00:00:00,0,0,127,0,0
2690,2017-05-22 00:00:00,6382,16797,70579,6788,4108
2691,2017-05-23 00:00:00,8577,15022,80805,5454,6800
2692,2017-05-24 00:00:00,8495,18891,79960,6009,4493
2693,2017-05-25 00:00:00,7370,18426,72028,5847,5953
2694,2017-05-26 00:00:00,10972,17991,79197,5467,5888
2695,2017-05-27 00:00:00,9358,9330,35674,6284,1532
2696,2017-05-28 00:00:00,0,0,101,0,0
2697,2017-05-29 00:00:00,6689,18495,70153,6543,5298
2698,2017-05-30 00:00:00,8156,14264,85156,6610,4901
2699,2017-05-31 00:00:00,8488,19381,73954,5541,6752
2700,2017-06-01 00:00:00,7064,17320,78767,6182,6557
2701,2017-06-02 00:00:00,6346,17496,83455,6758,5368
2702,2017-06-03 00:00:00,2592,10184,45747,5130,2323
2703,2017-06-04 00:00:00,0,0,133,0,0
2704,2017-06-05 00:00:00,6340,17821,77911,6454,4793
2705,2017-06-06 00:00:00,2674,9585,47777,5454,1988
2706,2017-06-07 00:00:00,5891,17656,73801,6672,5297
2707,2017-06-08 00:00:00,10078,17283,77857,6703,7326
2708,2017-06-09 00:00:00,10038,19637,82061,6075,7969
2709,2017-06-10 00:00:00,6594,9068,39329,4136,3352
2710,2017-06-11 00:00:00,0,0,88,0,0
2711,2017-06-12 00:00:00,5836,14371,82336,6099,4961
2712,2017-06-13 00:00:00,7010,19056,80616,7220,4818
2713,2017-06-14 00:00:00,8781,17705,72331,6145,6680
2714,2017-06-15 00:00:00,6814,14306,78825,6672,5823
2715,2017-06-16 00:00:00,11083,21631,79640,5945,5207
2716,2017-06-17 00:00:00,3821,10277,44692,5056,1102
2717,2017-06-18 00:00:00,0,0,153,0,0
2718,2017-06-19 00:00:00,5020,18095,84081,6713,4053
2719,2017-06-20 00:00:00,4914,14390,81043,5384,5029
2720,2017-06-21 00:00:00,6003,16271,81942,5929,5647
2721,2017-06-22 00:00:00,6158,18273,76967,5918,5159
2722,2017-06-23 00:00:00,7759,20846,77297,6824,5547
2723,2017-06-24 00:00:00,5048,10166,41611,4729,1912
2724,2017-06-25 00:00:00,0,0,140,0,0
2725,2017-06-26 00:00:00,5970,16089,74371,6405,4417
2726,2017-06-27 00:00:00,3862,18494,78747,6503,4526
2727,2017-06-28 00:00:00,5730,16145,82389,6073,6692
2728,2017-06-29 00:00:00,5594,19423,73835,5310,4530
2729,2017-06-30 00:00:00,6677,17410,76972,6552,6199
2730,2017-07-01 00:00:00,4565,8582,48188,5014,3905
2731,2017-07-02 00:00:00,0,0,188,0,0
2732,2017-07-03 00:00:00,5965,16676,77484,6095,7924
2733,2017-07-04 00:00:00,3977,20105,86061,6624,9635
2734,2017-07-05 00:00:00,7046,18322,83932,6384,6228
2735,2017-07-06 00:00:00,5690,18164,86335,6680,7231
2736,2017-07-07 00:00:00,7387,19151,85683,6614,7921
2737,2017-07-08 00:00:00,4168,10399,49102,4649,3224
2738,2017-07-09 00:00:00,0,0,102,0,0
2739,2017-07-10 00:00:00,6537,14811,70857,5802,4891
2740,2017-07-11 00:00:00,5710,20104,81667,6539,7018
2741,2017-07-12 00:00:00,5779,16714,74354,5991,5504
2742,2017-07-13 00:00:00,4098,19779,73058,7186,6066
2743,2017-07-14 00:00:00,5695,14841,83589,7234,4689
2744,2017-07-15 00:00:00,3054,8355,58961,6440,3593
2745,2017-07-16 00:00:00,0,0,190,0,0
2746,2017-07-17 00:00:00,6285,18137,82460,6266,6313
2747,2017-07-18 00:00:00,5509,17702,81868,5578,4748
2748,2017-07-19 00:00:00,5958,22442,87635,6140,6119
2749,2017-07-20 00:00:00,5167,18143,80850,4911,7620
2750,2017-07-21 00:00:00,8701,20162,86417,6557,5750
2751,2017-07-22 00:00:00,4208,7599,47919,4045,3431
2752,2017-07-23 00:00:00,0,0,105,0,0
2753,2017-07-24 00:00:00,5168,15951,78180,5131,3886
2754,2017-07-25 00:00:00,7136,17741,87622,4817,4397
2755,2017-07-26 00:00:00,6196,19526,84980,5408,5076
2756,2017-07-27 00:00:00,5263,18048,81391,6063,5469
2757,2017-07-28 00:00:00,5747,14759,77269,6045,6019
2758,2017-07-29 00:00:00,5826,9891,46289,3417,1655
2759,2017-07-30 00:00:00,0,0,160,0,0
2760,2017-07-31 00:00:00,4617,12214,70560,6183,3377
2761,2017-08-01 00:00:00,4002,17849,74469,5682,6290
2762,2017-08-02 00:00:00,4541,15683,75522,3584,5625
2763,2017-08-03 00:00:00,4886,17592,67919,4551,4829
2764,2017-08-04 00:00:00,4569,18374,75962,5447,6308
2765,2017-08-05 00:00:00,3136,10389,43705,3538,1791
2766,2017-08-06 00:00:00,0,0,150,0,0
2767,2017-08-07 00:00:00,2765,15539,77672,6420,6298
2768,2017-08-08 00:00:00,4740,17155,75871,6300,5584
2769,2017-08-09 00:00:00,4698,19206,83707,6305,6315
2770,2017-08-10 00:00:00,5443,18584,73644,6759,6593
2771,2017-08-11 00:00:00,4839,19555,83895,6855,7278
2772,2017-08-12 00:00:00,3116,9320,41777,3761,3612
2773,2017-08-13 00:00:00,0,0,82,0,0
2774,2017-08-14 00:00:00,4422,15014,82540,4720,4470
2775,2017-08-15 00:00:00,2786,8572,44630,4557,2695
2776,2017-08-16 00:00:00,4978,17070,83055,6257,6294
2777,2017-08-17 00:00:00,5719,18159,91164,6088,6402
2778,2017-08-18 00:00:00,6528,19038,89778,6846,6341
2779,2017-08-19 00:00:00,5204,11190,46987,6505,2086
2780,2017-08-20 00:00:00,0,0,82,0,0
2781,2017-08-21 00:00:00,4044,14631,70661,7509,4158
2782,2017-08-22 00:00:00,3865,18928,83223,6140,6940
2783,2017-08-23 00:00:00,3109,18252,89022,6266,5555
2784,2017-08-24 00:00:00,3872,17689,78665,6248,4610
2785,2017-08-25 00:00:00,7580,17939,83653,6091,6388
2786,2017-08-26 00:00:00,3674,9766,39594,4740,1844
2787,2017-08-27 00:00:00,0,0,64,0,0
2788,2017-08-28 00:00:00,4002,14539,77875,6493,4979
2789,2017-08-29 00:00:00,3919,17722,88372,6025,6301
2790,2017-08-30 00:00:00,5155,18978,82720,5269,6382
2791,2017-08-31 00:00:00,6220,17148,78890,5826,8132
2792,2017-09-01 00:00:00,9631,19006,82785,6870,5665
2793,2017-09-02 00:00:00,5560,10669,41527,5553,4074
2794,2017-09-03 00:00:00,0,0,64,0,0
2795,2017-09-04 00:00:00,5756,17517,82365,6704,5728
2796,2017-09-05 00:00:00,3652,20947,89170,6668,9415
2797,2017-09-06 00:00:00,4596,20904,83261,5882,7146
2798,2017-09-07 00:00:00,4933,19095,87369,5784,6765
2799,2017-09-08 00:00:00,8111,19658,91224,6598,7029
2800,2017-09-09 00:00:00,5466,10579,48514,5491,2027
2801,2017-09-10 00:00:00,0,0,620,0,0
2802,2017-09-11 00:00:00,4182,17588,77059,6185,4483
2803,2017-09-12 00:00:00,4620,20257,92029,6178,6979
2804,2017-09-13 00:00:00,6052,17360,88709,6269,6809
